elFinder,"📁 Open-source file manager for web, written in JavaScript using jQuery and jQuery UI"
username,timestamp,url,sha,message
nao-pon,2019-09-06 14:38:26,https://api.github.com/repos/Studio-42/elFinder/git/commits/3a1b46ffdacceb4242c9a6ed74da13b473c5828d,3a1b46ffdacceb4242c9a6ed74da13b473c5828d,[cmd:quicklook] adjustment of video.js
nao-pon,2019-09-06 14:24:08,https://api.github.com/repos/Studio-42/elFinder/git/commits/63a22403c19437cc012208cb39e6a0c86efcf93d,63a22403c19437cc012208cb39e6a0c86efcf93d,[css] fix #2985 conflict css with bootstrap
nao-pon,2019-09-04 11:26:21,https://api.github.com/repos/Studio-42/elFinder/git/commits/75f26ff8f588dddd11cfbb8b47eec39416badea0,75f26ff8f588dddd11cfbb8b47eec39416badea0,"[js:extras:editor] update TUI Image Editor to ""v3.7.0"""
nao-pon,2019-08-20 14:14:09,https://api.github.com/repos/Studio-42/elFinder/git/commits/b3864ff46f19003b42e3510a14db0a685ec6427e,b3864ff46f19003b42e3510a14db0a685ec6427e,edit README.md version 2.1.50
nao-pon,2019-08-20 14:14:07,https://api.github.com/repos/Studio-42/elFinder/git/commits/fb273db7d453b51ccf7164248f169c998a9714a4,fb273db7d453b51ccf7164248f169c998a9714a4,elFinder version 2.1.50
nao-pon,2019-08-20 14:10:52,https://api.github.com/repos/Studio-42/elFinder/git/commits/0c6c229c28f167e2c93ced7fc15321a3109bec2c,0c6c229c28f167e2c93ced7fc15321a3109bec2c,update Changelog
nao-pon,2019-08-20 12:04:16,https://api.github.com/repos/Studio-42/elFinder/git/commits/939185386720bcec7f211f5e904edf06fd8a58d8,939185386720bcec7f211f5e904edf06fd8a58d8,[js:options] update cdns
nao-pon,2019-08-15 15:01:00,https://api.github.com/repos/Studio-42/elFinder/git/commits/e5f1a7eff7aeba32f99e0f88331b46f77c4645cb,e5f1a7eff7aeba32f99e0f88331b46f77c4645cb,[js:core] fix #2863 (again) cssAutoLoad is not working
RobiNN1,2019-08-15 14:11:41,https://api.github.com/repos/Studio-42/elFinder/git/commits/1929eb4d05bdbc1826e739c9ead1cccbd4fb0b7e,1929eb4d05bdbc1826e739c9ead1cccbd4fb0b7e,[i18n:cs] Update elfinder.cs.js (#2980)
RobiNN1,2019-08-15 14:10:58,https://api.github.com/repos/Studio-42/elFinder/git/commits/bf8f29f42700f9a02f9c62febcf564a0e7763ed5,bf8f29f42700f9a02f9c62febcf564a0e7763ed5,[i18n:sk] Update elfinder.sk.js (#2979)
nao-pon,2019-07-30 14:46:23,https://api.github.com/repos/Studio-42/elFinder/git/commits/571757a569851c2defa06814f5437d60bc5a9802,571757a569851c2defa06814f5437d60bc5a9802,[js:core] fix #2971 of logic of `getSize()` function
nao-pon,2019-07-30 14:22:19,https://api.github.com/repos/Studio-42/elFinder/git/commits/e3e5e30f2bebb6ea2a129e631fa3d9ae3486e20e,e3e5e30f2bebb6ea2a129e631fa3d9ae3486e20e,"[js:core] fix #2970 ""response is not defined"" on upload error"
nao-pon,2019-07-29 08:27:38,https://api.github.com/repos/Studio-42/elFinder/git/commits/eb53c9b622ef1f3e72baeb65e9e18b09bd3cef3c,eb53c9b622ef1f3e72baeb65e9e18b09bd3cef3c,[js:core] suppress unnecessary debug log on request aborting
nao-pon,2019-07-28 15:40:56,https://api.github.com/repos/Studio-42/elFinder/git/commits/06d763acbf54db3e833e843b0abfde150b1a075d,06d763acbf54db3e833e843b0abfde150b1a075d,[ui:cwd] adjust selection order when selecting with Shift key
nao-pon,2019-07-27 09:37:21,https://api.github.com/repos/Studio-42/elFinder/git/commits/7ddac38111151a6268e401d596b2a13243573d41,7ddac38111151a6268e401d596b2a13243573d41,"[cmd:paste] fix #2967 add an option `commandsOptions.paste.moveConfirm`

To bring up the confirmation dialog when moving items."
nao-pon,2019-07-26 11:35:10,https://api.github.com/repos/Studio-42/elFinder/git/commits/d03f8dfe0e0cb207904eb4c12d3296ad3d670506,d03f8dfe0e0cb207904eb4c12d3296ad3d670506,[js:core] fix #2957 prevent circular reference of data for event callback
nao-pon,2019-07-20 08:18:07,https://api.github.com/repos/Studio-42/elFinder/git/commits/ab0ac89a89238929f283fccc9bdfb81c2bbe7ec4,ab0ac89a89238929f283fccc9bdfb81c2bbe7ec4,[VD:abstract] fix variable initialization in zipdl() function
